EVENT_UNIQUE_ID,OCC_YEAR,OCC_MONTH,OCC_TIME_RANGE,DIVISION
GO-20141766614,2014,March,Evening,D11
GO-20141793046,2014,March,Night,D54
GO-20141802441,2014,March,Evening,D51
GO-20141824235,2014,April,Night,D51
GO-20141840016,2014,April,Afternoon,D51
GO-20141853328,2014,April,Afternoon,D12
GO-20141876826,2014,April,Morning,D54
GO-20141880069,2014,April,Evening,D42
GO-20141940030,2014,April,Evening,D12
GO-20141945383,2014,April,Afternoon,D51
GO-20141962833,2014,April,Evening,D55
GO-20142003751,2014,May,Evening,D13
GO-20142028110,2014,May,Night,D23
GO-20142035143,2014,May,Evening,D23
GO-20142046130,2014,May,Night,D55
GO-20142045846,2014,May,Afternoon,D12
GO-20142072205,2014,May,Afternoon,D42
GO-20142079422,2014,May,Afternoon,D41
GO-20142095489,2014,May,Night,D51
GO-20142117255,2014,May,Evening,D11
GO-20142135167,2014,May,Afternoon,D53
GO-20142112136,2014,May,Evening,D54
GO-20142112449,2014,May,Night,D54
GO-20142114737,2014,May,Evening,D23
GO-20142134171,2014,May,Night,D31
GO-20142145283,2014,May,Evening,D55
GO-20142156555,2014,May,Afternoon,D42
GO-20142166398,2014,May,Evening,D23
GO-20142186162,2014,May,Evening,D23
GO-20142186078,2014,May,Morning,D23
GO-20142186233,2014,May,Evening,D23
GO-20142194212,2014,May,Evening,D31
GO-20142198719,2014,June,Afternoon,D31
GO-20142195778,2014,June,Night,D41
GO-20142203894,2014,June,Morning,D31
GO-20142228761,2014,June,Evening,D42
GO-20142283828,2014,June,Afternoon,D41
GO-20142239507,2014,June,Night,D31
GO-20142249980,2014,June,Evening,D31
GO-20142271509,2014,June,Evening,D31
GO-20142278424,2014,June,Night,D23
GO-20142285645,2014,June,Evening,D32
GO-20142320382,2014,June,Night,D32
GO-20142327082,2014,June,Night,D12
GO-20142357357,2014,June,Afternoon,D33
GO-20142368669,2014,June,Evening,D32
GO-20142390819,2014,June,Night,D31
GO-20142405608,2014,July,Night,D22
GO-20142439822,2014,July,Night,D51
GO-20142444403,2014,July,Evening,D23
GO-20142457869,2014,July,Evening,D13
GO-20142452482,2014,July,Night,D32
GO-20142468019,2014,July,Night,D54
GO-20142498188,2014,July,Evening,D54
GO-20142505338,2014,July,Night,D43
GO-20142509147,2014,July,Afternoon,D31
GO-20142519747,2014,July,Night,D14
GO-20142538330,2014,July,Evening,D23
GO-20142545362,2014,July,Night,D22
GO-20142552961,2014,July,Night,D54
GO-20142570621,2014,July,Afternoon,D31
GO-20142586131,2014,July,Morning,D31
GO-20142604344,2014,July,Evening,D12
GO-20142619836,2014,August,Evening,D54
GO-20142629694,2014,August,Afternoon,D51
GO-20142635206,2014,August,Afternoon,D31
GO-20142637211,2014,August,Evening,D14
GO-20142632527,2014,August,Night,D14
GO-20142656784,2014,August,Evening,D31
GO-20142664916,2014,August,Evening,D32
GO-20142672141,2014,August,Night,D43
GO-20142704297,2014,August,Evening,D32
GO-20142705377,2014,August,Afternoon,D41
GO-20142723777,2014,August,Night,D23
GO-20142728301,2014,August,Evening,D12
GO-20142757022,2014,August,Morning,D22
GO-20142765144,2014,August,Night,D12
GO-20142764397,2014,August,Afternoon,D31
GO-20142777106,2014,August,Night,D22
GO-20142777149,2014,August,Night,D14
GO-20142804234,2014,August,Evening,D41
GO-20142822621,2014,September,Evening,D31
GO-20142833694,2014,September,Afternoon,D54
GO-20142848839,2014,September,Afternoon,D31
GO-20142858262,2014,September,Evening,D41
GO-20142860124,2014,September,Night,D14
GO-20142870490,2014,September,Evening,D12
GO-20142886898,2014,September,Night,D32
GO-20142905498,2014,September,Night,D43
GO-20142929457,2014,September,Afternoon,D31
GO-20142970216,2014,September,Evening,D31
GO-20142976903,2014,September,Evening,D23
GO-20142984187,2014,September,Evening,D41
GO-20142998534,2014,September,Afternoon,D42
GO-20143004517,2014,September,Evening,D12
GO-20143005270,2014,September,Evening,D43
GO-20143009478,2014,September,Afternoon,D12
GO-20143018165,2014,October,Night,D12
GO-20143040009,2014,October,Morning,D31
GO-20143045566,2014,October,Night,D12
GO-20143053009,2014,October,Afternoon,D23
GO-20143053896,2014,October,Evening,D51
GO-20143057807,2014,October,Night,D42
GO-20143056988,2014,October,Night,D41
GO-20143080767,2014,October,Afternoon,D23
GO-20143124853,2014,October,Afternoon,D31
GO-20143128176,2014,October,Afternoon,D55
GO-20143137232,2014,October,Evening,D41
GO-20143146645,2014,October,Afternoon,D54
GO-20143159130,2014,October,Morning,D31
GO-20143177425,2014,October,Afternoon,D23
GO-20143188433,2014,October,Evening,D12
GO-20143188357,2014,October,Evening,D31
GO-20143186504,2014,October,Afternoon,D32
GO-20143206510,2014,October,Afternoon,D41
GO-20143208055,2014,October,Evening,D12
GO-20143208371,2014,October,Evening,D31
GO-20143212868,2014,October,Afternoon,D32
GO-20143223947,2014,November,Evening,D31
GO-20143252379,2014,November,Evening,D12
GO-20143310141,2014,November,Night,D42
GO-20143310199,2014,November,Night,D52
GO-20143310179,2014,November,Night,D32
GO-20143326332,2014,November,Evening,D51
GO-20143349270,2014,November,Night,D31
GO-20143400785,2014,November,Evening,D42
GO-20143411426,2014,December,Morning,D31
GO-20143481250,2014,December,Night,D31
GO-20143481372,2014,December,Night,D53
GO-20143483864,2014,December,Evening,D41
GO-20143493875,2014,December,Night,D22
GO-20143546455,2014,December,Afternoon,D31
GO-20143552413,2014,December,Afternoon,D12
GO-20143575811,2014,December,Afternoon,D31
GO-20143571144,2014,December,Night,D22
GO-2015779,2015,January,Night,D51
GO-2015862,2015,January,Night,D52
GO-201511802,2015,January,Night,D52
GO-201523884,2015,January,Afternoon,D12
GO-201532758,2015,January,Evening,D12
GO-201542749,2015,January,Afternoon,D41
GO-201562566,2015,January,Evening,D22
GO-201562479,2015,January,Evening,D31
GO-201562240,2015,January,Evening,D54
GO-201567907,2015,January,Night,D31
GO-201584197,2015,January,Morning,D14
GO-201586516,2015,January,Evening,D14
GO-201586372,2015,January,Evening,D23
GO-201596311,2015,January,Night,D42
GO-201595428,2015,January,Night,D42
GO-2015116752,2015,January,Evening,D23
GO-2015127931,2015,January,Evening,D41
GO-2015123985,2015,January,Evening,D23
GO-2015124471,2015,January,Night,D32
GO-2015147550,2015,January,Evening,D32
GO-2015159448,2015,January,Evening,D32
GO-2015170808,2015,January,Afternoon,D51
GO-2015172940,2015,January,Night,D31
GO-2015183083,2015,January,Night,D31
GO-2015179790,2015,January,Night,D14
GO-2015179145,2015,January,Night,D12
GO-2015203639,2015,February,Morning,D31
GO-2015202558,2015,February,Night,D42
GO-2015232088,2015,February,Night,D31
GO-2015252219,2015,February,Evening,D54
GO-2015206814,2015,February,Night,D22
GO-2015309551,2015,February,Evening,D23
GO-2015314363,2015,February,Morning,D33
GO-2015339069,2015,February,Evening,D51
GO-2015342946,2015,February,Afternoon,D11
GO-2015346652,2015,February,Night,D55
GO-2015348793,2015,February,Afternoon,D41
GO-2015376147,2015,March,Morning,D12
GO-2015388815,2015,March,Night,D12
GO-2015394257,2015,March,Evening,D14
GO-2015388802,2015,March,Night,D43
GO-2015399269,2015,March,Evening,D32
GO-2015410288,2015,March,Afternoon,D41
GO-2015419295,2015,March,Night,D23
GO-2015420990,2015,March,Morning,D31
GO-2015486199,2015,March,Night,D22
GO-2015441737,2015,March,Evening,D43
GO-2015447789,2015,March,Evening,D31
GO-2015453427,2015,March,Evening,D23
GO-2015451891,2015,March,Afternoon,D23
GO-2015466579,2015,March,Evening,D42
GO-2015473322,2015,March,Night,D23
GO-2015554909,2015,March,Evening,D31
GO-2015483552,2015,March,Evening,D32
GO-2015484695,2015,March,Night,D23
GO-2015484508,2015,March,Night,D22
GO-2015492210,2015,March,Night,D31
GO-2015531511,2015,March,Evening,D23
GO-2015543729,2015,April,Evening,D12
GO-2015543234,2015,April,Evening,D31
GO-2015552288,2015,April,Night,D22
GO-2015556992,2015,April,Morning,D12
GO-2015559616,2015,April,Afternoon,D52
GO-2015582545,2015,April,Evening,D31
GO-2015593548,2015,April,Night,D41
GO-2015594873,2015,April,Evening,D31
GO-2015596740,2015,April,Night,D12
GO-2015619485,2015,April,Night,D33
GO-2015590849,2015,April,Morning,D12
GO-2015625610,2015,April,Evening,D23
GO-2015630750,2015,April,Afternoon,D31
GO-2015638127,2015,April,Evening,D41
GO-2015644090,2015,April,Night,D43
GO-2015643436,2015,April,Evening,D51
GO-2015650767,2015,April,Night,D53
GO-2015675442,2015,April,Evening,D23
GO-2015687496,2015,April,Night,D41
GO-2015688413,2015,April,Evening,D32
GO-2015700402,2015,April,Night,D14
GO-2015708336,2015,April,Morning,D42
GO-2015706228,2015,April,Night,D42
GO-2015717326,2015,April,Evening,D12
GO-2015717414,2015,April,Evening,D33
GO-2015726490,2015,May,Morning,D51
GO-2015762095,2015,May,Evening,D42
GO-2015777027,2015,May,Night,D41
GO-2015935016,2015,May,Night,D42
GO-2015788702,2015,May,Night,D33
GO-2015807928,2015,May,Evening,D14
GO-2015832293,2015,May,Evening,D12
GO-2015814400,2015,May,Evening,D14
GO-2015821559,2015,May,Afternoon,D23
GO-2015831181,2015,May,Night,D54
GO-2015837843,2015,May,Evening,D43
GO-2015849056,2015,May,Evening,D23
GO-2015843494,2015,May,Evening,D11
GO-2015849988,2015,May,Night,D41
GO-2015850001,2015,May,Evening,D14
GO-2015854577,2015,May,Afternoon,D31
GO-2015861386,2015,May,Afternoon,D33
GO-2015863474,2015,May,Evening,D51
GO-2015863447,2015,May,Night,D31
GO-2015867715,2015,May,Morning,D42
GO-2015865601,2015,May,Afternoon,D31
GO-2015864657,2015,May,Night,D53
GO-2015873509,2015,May,Evening,D11
GO-2015878902,2015,May,Afternoon,D13
GO-2015897017,2015,May,Morning,D43
GO-2015916307,2015,June,Afternoon,D43
GO-2015925155,2015,June,Evening,D13
GO-2015932082,2015,June,Evening,D31
GO-2015939869,2015,June,Afternoon,D42
GO-2015944807,2015,June,Evening,D23
GO-2015954370,2015,June,Night,D31
GO-2015957436,2015,June,Afternoon,D13
GO-2015961626,2015,June,Night,D12
GO-2015970043,2015,June,Evening,D52
GO-2015972336,2015,June,Afternoon,D31
GO-2015986193,2015,June,Afternoon,D31
GO-2015983514,2015,June,Night,D31
GO-2015988317,2015,June,Evening,D31
GO-2015994421,2015,June,Afternoon,D31
GO-20151001287,2015,June,Night,D41
GO-2015920890,2015,June,Night,D12
GO-20151027288,2015,June,Evening,D31
GO-20151030866,2015,June,Morning,D51
GO-20151033664,2015,June,Evening,D23
GO-20151034890,2015,June,Night,D23
GO-20151040038,2015,June,Evening,D41
GO-20151038266,2015,June,Evening,D31
GO-20151041534,2015,June,Night,D31
GO-20151051986,2015,June,Evening,D23
GO-20151059810,2015,June,Evening,D42
GO-20151062915,2015,June,Morning,D31
GO-20151073448,2015,June,Evening,D23
GO-20151073487,2015,June,Evening,D42
GO-20151080931,2015,June,Night,D54
GO-20151092690,2015,June,Night,D42
GO-20151080566,2015,June,Afternoon,D41
GO-20151081794,2015,June,Morning,D42
GO-20151080890,2015,June,Night,D22
GO-20151080530,2015,June,Night,D43
GO-20151086150,2015,June,Night,D12
GO-20151086599,2015,June,Morning,D14
GO-20151091113,2015,June,Night,D23
GO-20151090849,2015,June,Afternoon,D42
GO-20151097377,2015,June,Evening,D31
GO-20151103392,2015,June,Evening,D31
GO-20151105533,2015,July,Night,D13
GO-20151113323,2015,July,Afternoon,D42
GO-20151119059,2015,July,Evening,D54
GO-20151128013,2015,July,Evening,D43
GO-20151142821,2015,July,Evening,D32
GO-20151139716,2015,July,Night,D42
GO-20151158232,2015,July,Evening,D12
GO-20151158745,2015,July,Morning,D23
GO-20151170877,2015,July,Night,D41
GO-20151170722,2015,July,Afternoon,D31
GO-20151177323,2015,July,Afternoon,D43
GO-20151190265,2015,July,Night,D31
GO-20151210912,2015,July,Evening,D31
GO-20151231017,2015,July,Afternoon,D31
GO-20151232039,2015,July,Night,D55
GO-20151251558,2015,July,Evening,D55
GO-20151260183,2015,July,Night,D41
GO-20151260221,2015,July,Night,D41
GO-20151260198,2015,July,Night,D41
GO-20151286436,2015,July,Evening,D33
GO-20151286100,2015,July,Evening,D42
GO-20151298811,2015,July,Evening,D12
GO-20151300343,2015,July,Evening,D41
GO-20151313994,2015,August,Night,D12
GO-20151319959,2015,August,Night,D14
GO-20151325508,2015,August,Night,D41
GO-20151330260,2015,August,Evening,D12
GO-20151330701,2015,August,Night,D14
GO-20151332125,2015,August,Morning,D12
GO-20151348852,2015,August,Evening,D11
GO-20151355978,2015,August,Night,D14
GO-20151362027,2015,August,Night,D52
GO-20151441307,2015,August,Morning,D52
GO-20151368387,2015,August,Morning,D12
GO-20151390109,2015,August,Afternoon,D33
GO-20151396370,2015,August,Afternoon,D51
GO-20151417679,2015,August,Evening,D14
GO-20151423810,2015,August,Night,D51
GO-20151429780,2015,August,Morning,D33
GO-20151428790,2015,August,Afternoon,D12
GO-20151436420,2015,August,Evening,D12
GO-20151430780,2015,August,Night,D14
GO-20151436773,2015,August,Afternoon,D51
GO-20151493128,2015,August,Evening,D31
GO-20151518240,2015,September,Night,D41
GO-20151524440,2015,September,Night,D42
GO-20151524433,2015,September,Night,D42
GO-20151536581,2015,September,Night,D43
GO-20151537830,2015,September,Night,D41
GO-20151546887,2015,September,Evening,D31
GO-20151553559,2015,September,Evening,D42
GO-20151559431,2015,September,Night,D31
GO-20151573721,2015,September,Evening,D23
GO-20151582644,2015,September,Night,D23
GO-20151585396,2015,September,Night,D12
GO-20151607698,2015,September,Afternoon,D32
GO-20151615868,2015,September,Afternoon,D31
GO-20151629064,2015,September,Afternoon,D52
GO-20151632570,2015,September,Afternoon,D12
GO-20151654190,2015,September,Evening,D54
GO-20151655392,2015,September,Afternoon,D22
GO-20151662141,2015,September,Night,D23
GO-20151666470,2015,September,Evening,D23
GO-20151672917,2015,September,Evening,D43
GO-20151697020,2015,October,Morning,D23
GO-20151692243,2015,October,Night,D43
GO-20151711414,2015,October,Morning,D22
GO-20151715235,2015,October,Evening,D43
GO-20151711057,2015,October,Afternoon,D51
GO-20151715738,2015,October,Evening,D22
GO-20151747788,2015,October,Night,D12
GO-20151785153,2015,October,Night,D23
GO-20151791234,2015,October,Afternoon,D23
GO-20151803023,2015,October,Afternoon,D55
GO-20151797811,2015,October,Night,D22
GO-20151803737,2015,October,Night,D22
GO-20151810958,2015,October,Afternoon,D12
GO-20151821367,2015,October,Afternoon,D51
GO-20151820580,2015,October,Afternoon,D31
GO-20151827155,2015,October,Evening,D11
GO-20151835972,2015,October,Afternoon,D22
GO-20151841073,2015,October,Afternoon,D41
GO-20151844542,2015,October,Night,D22
GO-20151847444,2015,October,Afternoon,D11
GO-20151868721,2015,October,Evening,D54
GO-20151869657,2015,October,Morning,D51
GO-20151884499,2015,November,Afternoon,D32
GO-20151885747,2015,November,Evening,D31
GO-20151892867,2015,November,Night,D22
GO-20151899333,2015,November,Evening,D53
GO-20151918127,2015,November,Night,D23
GO-20151921233,2015,November,Night,D12
GO-20151934701,2015,November,Evening,D31
GO-20151965191,2015,November,Evening,D22
GO-20151958449,2015,November,Evening,D54
GO-20151962291,2015,November,Morning,D43
GO-20151974952,2015,November,Evening,D31
GO-20151975144,2015,November,Evening,D23
GO-20151971722,2015,November,Morning,D22
GO-20151976492,2015,November,Night,D54
GO-20151987483,2015,November,Evening,D51
GO-20151989440,2015,November,Night,D31
GO-20151989132,2015,November,Afternoon,D12
GO-20152001861,2015,November,Night,D23
GO-20152002375,2015,November,Night,D41
GO-20152013089,2015,November,Night,D41
GO-20152018272,2015,November,Evening,D23
GO-20152116915,2015,November,Night,D22
GO-20152038064,2015,November,Evening,D33
GO-20152047923,2015,November,Morning,D31
GO-20152045485,2015,November,Night,D12
GO-20152044639,2015,November,Night,D14
GO-20152050484,2015,November,Night,D23
GO-20152061166,2015,December,Evening,D31
GO-20152099185,2015,December,Night,D12
GO-20152082456,2015,December,Night,D12
GO-20152093346,2015,December,Night,D52
GO-20152123843,2015,December,Afternoon,D52
GO-20152125474,2015,December,Night,D33
GO-20152124164,2015,December,Morning,D41
GO-20152127147,2015,December,Night,D43
GO-20152131552,2015,December,Evening,D12
GO-20152138255,2015,December,Evening,D23
GO-20152133374,2015,December,Night,D31
GO-20152148716,2015,December,Afternoon,D12
GO-20152149617,2015,December,Afternoon,D31
GO-20152164454,2015,December,Morning,D33
GO-20152163517,2015,December,Evening,D31
GO-20152192561,2015,December,Evening,D32
GO-20152226548,2015,December,Evening,D32
GO-20152213125,2015,December,Night,D11
GO-20152209017,2015,December,Night,D12
GO-20152214037,2015,December,Night,D12
GO-20152214055,2015,December,Night,D23
GO-20152228440,2015,December,Afternoon,D12
GO-20152224023,2015,December,Night,D31
GO-20152229038,2015,December,Evening,D54
GO-20151858,2015,December,Evening,D43
GO-20152239926,2015,December,Evening,D31
GO-20152239403,2015,December,Afternoon,D23
GO-20162005,2016,January,Morning,D33
GO-20163248,2016,January,Afternoon,D51
GO-201620968,2016,January,Evening,D31
GO-201620147,2016,January,Afternoon,D43
GO-201620700,2016,January,Evening,D54
GO-201628219,2016,January,Evening,D43
GO-201632318,2016,January,Afternoon,D23
GO-201631190,2016,January,Afternoon,D32
GO-201640653,2016,January,Evening,D23
GO-201635133,2016,January,Night,D23
GO-201644796,2016,January,Afternoon,D43
GO-201677617,2016,January,Evening,D32
GO-201675545,2016,January,Afternoon,D32
GO-201693962,2016,January,Night,D31
GO-201673594,2016,January,Night,D31
GO-201684355,2016,January,Evening,D23
GO-201678752,2016,January,Night,D42
GO-201684984,2016,January,Night,D51
GO-2016101003,2016,January,Evening,D31
GO-201697648,2016,January,Night,D54
GO-2016244175,2016,January,Afternoon,D12
GO-2016108027,2016,January,Evening,D12
GO-2016108786,2016,January,Night,D22
GO-2016120610,2016,January,Evening,D42
GO-2016119350,2016,January,Evening,D22
GO-2016120526,2016,January,Night,D31
GO-2016120681,2016,January,Morning,D32
GO-2016124306,2016,January,Afternoon,D23
GO-2016124679,2016,January,Afternoon,D42
GO-2016133360,2016,January,Afternoon,D12
GO-2016139786,2016,January,Night,D43
GO-2016143177,2016,January,Evening,D31
GO-2016139437,2016,January,Night,D14
GO-2016139628,2016,January,Night,D54
GO-2016156688,2016,January,Night,D32
GO-2016173014,2016,January,Afternoon,D13
GO-2016180451,2016,January,Evening,D22
GO-2016181573,2016,January,Night,D14
GO-2016183008,2016,January,Morning,D14
GO-2016187071,2016,February,Night,D42
GO-2016193115,2016,February,Night,D22
GO-2016196628,2016,February,Night,D51
GO-2016193392,2016,February,Night,D32
GO-2016208868,2016,February,Afternoon,D42
GO-2016233840,2016,February,Afternoon,D31
GO-2016254768,2016,February,Evening,D41
GO-2016261011,2016,February,Morning,D43
